CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,Views,postId,userId
0,125,UpVotes,37083,5,8641,5554,22825,7290
1,125,UpVotes,37083,7,8641,5554,22827,7290
1,125,UpVotes,37083,6,8641,5554,22830,7290
3,125,UpVotes,37083,10,8641,5554,22905,7290
1,125,UpVotes,37083,1,8641,5554,22917,7290
4,125,UpVotes,37083,3,8641,5554,22919,7290
0,125,UpVotes,37083,1,8641,5554,22978,7290
0,125,UpVotes,37083,0,8641,5554,23021,7290
0,125,UpVotes,37083,2,8641,5554,23086,7290
1,125,UpVotes,37083,1,8641,5554,23100,7290
0,125,UpVotes,37083,2,8641,5554,23116,7290
2,125,UpVotes,37083,3,8641,5554,23126,7290
0,125,UpVotes,37083,0,8641,5554,23289,7290
0,125,UpVotes,37083,3,8641,5554,23291,7290
5,125,UpVotes,37083,16,8641,5554,23631,7290
0,125,UpVotes,37083,0,8641,5554,23924,7290
0,125,UpVotes,37083,2,8641,5554,23948,7290
3,125,UpVotes,37083,16,8641,5554,24024,7290
0,125,UpVotes,37083,6,8641,5554,24025,7290
9,125,UpVotes,37083,24,8641,5554,24080,7290
0,125,UpVotes,37083,6,8641,5554,24101,7290
3,125,UpVotes,37083,6,8641,5554,24138,7290
1,125,UpVotes,37083,2,8641,5554,24141,7290
3,125,UpVotes,37083,10,8641,5554,24169,7290
1,125,UpVotes,37083,5,8641,5554,24206,7290
0,125,UpVotes,37083,0,8641,5554,24217,7290
3,125,UpVotes,37083,3,8641,5554,24391,7290
3,125,UpVotes,37083,3,8641,5554,24422,7290
2,125,UpVotes,37083,2,8641,5554,24463,7290
3,125,UpVotes,37083,3,8641,5554,24596,7290
0,125,UpVotes,37083,20,8641,5554,24737,7290
3,125,UpVotes,37083,5,8641,5554,24797,7290
1,125,UpVotes,37083,2,8641,5554,24811,7290
11,125,UpVotes,37083,7,8641,5554,24823,7290
5,125,UpVotes,37083,6,8641,5554,24833,7290
3,125,UpVotes,37083,6,8641,5554,24846,7290
0,125,UpVotes,37083,2,8641,5554,24949,7290
0,125,UpVotes,37083,14,8641,5554,25081,7290
0,125,UpVotes,37083,4,8641,5554,25154,7290
5,125,UpVotes,37083,1,8641,5554,25233,7290
2,125,UpVotes,37083,2,8641,5554,25564,7290
2,125,UpVotes,37083,2,8641,5554,25572,7290
0,125,UpVotes,37083,12,8641,5554,25582,7290
1,125,UpVotes,37083,3,8641,5554,25617,7290
1,125,UpVotes,37083,2,8641,5554,25618,7290
0,125,UpVotes,37083,13,8641,5554,25707,7290
2,125,UpVotes,37083,1,8641,5554,25778,7290
7,125,UpVotes,37083,0,8641,5554,26083,7290
6,125,UpVotes,37083,37,8641,5554,26098,7290
2,125,UpVotes,37083,1,8641,5554,26106,7290
5,125,UpVotes,37083,3,8641,5554,26207,7290
3,125,UpVotes,37083,9,8641,5554,26285,7290
2,125,UpVotes,37083,8,8641,5554,26292,7290
12,125,UpVotes,37083,7,8641,5554,26304,7290
0,125,UpVotes,37083,5,8641,5554,26314,7290
0,125,UpVotes,37083,1,8641,5554,26443,7290
5,125,UpVotes,37083,13,8641,5554,26458,7290
11,125,UpVotes,37083,1,8641,5554,26503,7290
0,125,UpVotes,37083,2,8641,5554,26511,7290
0,125,UpVotes,37083,8,8641,5554,26565,7290
3,125,UpVotes,37083,2,8641,5554,26573,7290
5,125,UpVotes,37083,2,8641,5554,26583,7290
0,125,UpVotes,37083,5,8641,5554,26891,7290
4,125,UpVotes,37083,17,8641,5554,26923,7290
0,125,UpVotes,37083,5,8641,5554,26971,7290
2,125,UpVotes,37083,10,8641,5554,27068,7290
3,125,UpVotes,37083,2,8641,5554,27073,7290
0,125,UpVotes,37083,1,8641,5554,27107,7290
2,125,UpVotes,37083,3,8641,5554,27252,7290
0,125,UpVotes,37083,4,8641,5554,27264,7290
1,125,UpVotes,37083,4,8641,5554,27307,7290
5,125,UpVotes,37083,5,8641,5554,27421,7290
0,125,UpVotes,37083,2,8641,5554,27505,7290
2,125,UpVotes,37083,12,8641,5554,27561,7290
0,125,UpVotes,37083,3,8641,5554,27568,7290
0,125,UpVotes,37083,5,8641,5554,27590,7290
0,125,UpVotes,37083,2,8641,5554,27597,7290
0,125,UpVotes,37083,1,8641,5554,27645,7290
4,125,UpVotes,37083,3,8641,5554,27723,7290
1,125,UpVotes,37083,10,8641,5554,27728,7290
3,125,UpVotes,37083,4,8641,5554,27765,7290
1,125,UpVotes,37083,1,8641,5554,27792,7290
0,125,UpVotes,37083,1,8641,5554,27802,7290
3,125,UpVotes,37083,9,8641,5554,27966,7290
5,125,UpVotes,37083,7,8641,5554,28036,7290
0,125,UpVotes,37083,2,8641,5554,28058,7290
7,125,UpVotes,37083,1,8641,5554,28076,7290
2,125,UpVotes,37083,2,8641,5554,28191,7290
0,125,UpVotes,37083,3,8641,5554,28285,7290
0,125,UpVotes,37083,2,8641,5554,28475,7290
1,125,UpVotes,37083,10,8641,5554,28476,7290
5,125,UpVotes,37083,6,8641,5554,28481,7290
0,125,UpVotes,37083,1,8641,5554,28575,7290
2,125,UpVotes,37083,1,8641,5554,28583,7290
0,125,UpVotes,37083,1,8641,5554,28614,7290
1,125,UpVotes,37083,7,8641,5554,28635,7290
0,125,UpVotes,37083,0,8641,5554,28666,7290
4,125,UpVotes,37083,14,8641,5554,28750,7290
1,125,UpVotes,37083,3,8641,5554,28786,7290
9,125,UpVotes,37083,3,8641,5554,28822,7290
4,125,UpVotes,37083,3,8641,5554,28875,7290
0,125,UpVotes,37083,5,8641,5554,28943,7290
11,125,UpVotes,37083,9,8641,5554,29042,7290
3,125,UpVotes,37083,1,8641,5554,29054,7290
2,125,UpVotes,37083,5,8641,5554,29105,7290
4,125,UpVotes,37083,2,8641,5554,29404,7290
1,125,UpVotes,37083,4,8641,5554,29407,7290
2,125,UpVotes,37083,11,8641,5554,29607,7290
4,125,UpVotes,37083,37,8641,5554,29782,7290
0,125,UpVotes,37083,2,8641,5554,29843,7290
8,125,UpVotes,37083,4,8641,5554,30040,7290
0,125,UpVotes,37083,2,8641,5554,30044,7290
0,125,UpVotes,37083,1,8641,5554,30124,7290
1,125,UpVotes,37083,1,8641,5554,30191,7290
1,125,UpVotes,37083,5,8641,5554,30287,7290
4,125,UpVotes,37083,1,8641,5554,30288,7290
7,125,UpVotes,37083,1,8641,5554,30289,7290
0,125,UpVotes,37083,4,8641,5554,30431,7290
0,125,UpVotes,37083,0,8641,5554,30617,7290
0,125,UpVotes,37083,0,8641,5554,30618,7290
8,125,UpVotes,37083,3,8641,5554,30774,7290
2,125,UpVotes,37083,3,8641,5554,30823,7290
11,125,UpVotes,37083,140,8641,5554,30909,7290
0,125,UpVotes,37083,3,8641,5554,31041,7290
5,125,UpVotes,37083,4,8641,5554,31246,7290
0,125,UpVotes,37083,0,8641,5554,31250,7290
0,125,UpVotes,37083,0,8641,5554,31254,7290
0,125,UpVotes,37083,0,8641,5554,31287,7290
0,125,UpVotes,37083,0,8641,5554,31288,7290
0,125,UpVotes,37083,2,8641,5554,31320,7290
5,125,UpVotes,37083,16,8641,5554,31330,7290
2,125,UpVotes,37083,5,8641,5554,31331,7290
4,125,UpVotes,37083,1,8641,5554,31332,7290
0,125,UpVotes,37083,5,8641,5554,31435,7290
0,125,UpVotes,37083,1,8641,5554,31452,7290
1,125,UpVotes,37083,10,8641,5554,31600,7290
3,125,UpVotes,37083,12,8641,5554,31601,7290
0,125,UpVotes,37083,4,8641,5554,32112,7290
0,125,UpVotes,37083,3,8641,5554,32149,7290
2,125,UpVotes,37083,8,8641,5554,32286,7290
2,125,UpVotes,37083,1,8641,5554,32293,7290
3,125,UpVotes,37083,3,8641,5554,32296,7290
6,125,UpVotes,37083,2,8641,5554,32384,7290
0,125,UpVotes,37083,6,8641,5554,32391,7290
3,125,UpVotes,37083,29,8641,5554,32421,7290
2,125,UpVotes,37083,5,8641,5554,32465,7290
1,125,UpVotes,37083,8,8641,5554,32509,7290
0,125,UpVotes,37083,0,8641,5554,32514,7290
3,125,UpVotes,37083,1,8641,5554,32572,7290
4,125,UpVotes,37083,3,8641,5554,32577,7290
4,125,UpVotes,37083,7,8641,5554,32734,7290
0,125,UpVotes,37083,0,8641,5554,32758,7290
3,125,UpVotes,37083,11,8641,5554,32846,7290
10,125,UpVotes,37083,1,8641,5554,32877,7290
0,125,UpVotes,37083,4,8641,5554,32930,7290
4,125,UpVotes,37083,4,8641,5554,33015,7290
0,125,UpVotes,37083,1,8641,5554,33017,7290
2,125,UpVotes,37083,4,8641,5554,33090,7290
0,125,UpVotes,37083,1,8641,5554,33122,7290
5,125,UpVotes,37083,8,8641,5554,33195,7290
9,125,UpVotes,37083,9,8641,5554,33202,7290
0,125,UpVotes,37083,3,8641,5554,33207,7290
4,125,UpVotes,37083,1,8641,5554,33214,7290
6,125,UpVotes,37083,2,8641,5554,33218,7290
3,125,UpVotes,37083,2,8641,5554,33268,7290
2,125,UpVotes,37083,40,8641,5554,33320,7290
0,125,UpVotes,37083,2,8641,5554,33338,7290
2,125,UpVotes,37083,1,8641,5554,33489,7290
2,125,UpVotes,37083,11,8641,5554,33500,7290
1,125,UpVotes,37083,3,8641,5554,33503,7290
1,125,UpVotes,37083,4,8641,5554,33627,7290
1,125,UpVotes,37083,9,8641,5554,33630,7290
1,125,UpVotes,37083,5,8641,5554,33636,7290
1,125,UpVotes,37083,11,8641,5554,33642,7290
0,125,UpVotes,37083,3,8641,5554,33644,7290
30,125,UpVotes,37083,69,8641,5554,33781,7290
4,125,UpVotes,37083,3,8641,5554,33784,7290
1,125,UpVotes,37083,4,8641,5554,33804,7290
2,125,UpVotes,37083,5,8641,5554,33851,7290
5,125,UpVotes,37083,1,8641,5554,33988,7290
2,125,UpVotes,37083,10,8641,5554,34016,7290
2,125,UpVotes,37083,6,8641,5554,34032,7290
2,125,UpVotes,37083,4,8641,5554,34035,7290
1,125,UpVotes,37083,10,8641,5554,34164,7290
3,125,UpVotes,37083,2,8641,5554,34404,7290
3,125,UpVotes,37083,18,8641,5554,34638,7290
1,125,UpVotes,37083,1,8641,5554,34746,7290
10,125,UpVotes,37083,1,8641,5554,34801,7290
14,125,UpVotes,37083,1,8641,5554,34886,7290
0,125,UpVotes,37083,0,8641,5554,34888,7290
2,125,UpVotes,37083,13,8641,5554,34952,7290
0,125,UpVotes,37083,1,8641,5554,35186,7290
0,125,UpVotes,37083,0,8641,5554,35251,7290
3,125,UpVotes,37083,2,8641,5554,35254,7290
3,125,UpVotes,37083,5,8641,5554,35584,7290
0,125,UpVotes,37083,0,8641,5554,35733,7290
0,125,UpVotes,37083,0,8641,5554,35734,7290
2,125,UpVotes,37083,2,8641,5554,35830,7290
2,125,UpVotes,37083,18,8641,5554,35994,7290
0,125,UpVotes,37083,0,8641,5554,36190,7290
4,125,UpVotes,37083,2,8641,5554,37438,7290
0,125,UpVotes,37083,7,8641,5554,37538,7290
0,125,UpVotes,37083,0,8641,5554,37599,7290
0,125,UpVotes,37083,0,8641,5554,37600,7290
0,125,UpVotes,37083,0,8641,5554,37602,7290
0,125,UpVotes,37083,0,8641,5554,37603,7290
0,125,UpVotes,37083,2,8641,5554,37703,7290
9,125,UpVotes,37083,13,8641,5554,37994,7290
3,125,UpVotes,37083,13,8641,5554,38350,7290
0,125,UpVotes,37083,1,8641,5554,38692,7290
0,125,UpVotes,37083,4,8641,5554,38705,7290
5,125,UpVotes,37083,11,8641,5554,38708,7290
3,125,UpVotes,37083,4,8641,5554,38732,7290
0,125,UpVotes,37083,1,8641,5554,38804,7290
0,125,UpVotes,37083,3,8641,5554,38840,7290
0,125,UpVotes,37083,13,8641,5554,38867,7290
0,125,UpVotes,37083,1,8641,5554,39066,7290
1,125,UpVotes,37083,1,8641,5554,40353,7290
0,125,UpVotes,37083,0,8641,5554,40389,7290
0,125,UpVotes,37083,0,8641,5554,40434,7290
0,125,UpVotes,37083,1,8641,5554,40535,7290
0,125,UpVotes,37083,1,8641,5554,40538,7290
1,125,UpVotes,37083,0,8641,5554,40618,7290
0,125,UpVotes,37083,0,8641,5554,40711,7290
0,125,UpVotes,37083,2,8641,5554,40717,7290
0,125,UpVotes,37083,3,8641,5554,40718,7290
0,125,UpVotes,37083,0,8641,5554,40824,7290
0,125,UpVotes,37083,4,8641,5554,40874,7290
0,125,UpVotes,37083,0,8641,5554,40911,7290
0,125,UpVotes,37083,0,8641,5554,40916,7290
2,125,UpVotes,37083,1,8641,5554,41024,7290
4,125,UpVotes,37083,2,8641,5554,41080,7290
2,125,UpVotes,37083,1,8641,5554,41120,7290
0,125,UpVotes,37083,0,8641,5554,41303,7290
3,125,UpVotes,37083,4,8641,5554,41365,7290
0,125,UpVotes,37083,3,8641,5554,41382,7290
2,125,UpVotes,37083,1,8641,5554,41384,7290
3,125,UpVotes,37083,37,8641,5554,41394,7290
0,125,UpVotes,37083,6,8641,5554,41431,7290
1,125,UpVotes,37083,4,8641,5554,41646,7290
0,125,UpVotes,37083,2,8641,5554,41648,7290
0,125,UpVotes,37083,1,8641,5554,41650,7290
2,125,UpVotes,37083,2,8641,5554,41651,7290
2,125,UpVotes,37083,9,8641,5554,41758,7290
1,125,UpVotes,37083,2,8641,5554,41821,7290
0,125,UpVotes,37083,4,8641,5554,43027,7290
6,125,UpVotes,37083,2,8641,5554,43346,7290
0,125,UpVotes,37083,1,8641,5554,43349,7290
0,125,UpVotes,37083,2,8641,5554,43449,7290
12,125,UpVotes,37083,1,8641,5554,43828,7290
0,125,UpVotes,37083,1,8641,5554,43839,7290
0,125,UpVotes,37083,1,8641,5554,43966,7290
0,125,UpVotes,37083,0,8641,5554,44121,7290
0,125,UpVotes,37083,0,8641,5554,44122,7290
4,125,UpVotes,37083,4,8641,5554,44164,7290
0,125,UpVotes,37083,1,8641,5554,44701,7290
0,125,UpVotes,37083,0,8641,5554,44810,7290
0,125,UpVotes,37083,1,8641,5554,44940,7290
0,125,UpVotes,37083,10,8641,5554,44959,7290
3,125,UpVotes,37083,4,8641,5554,45164,7290
0,125,UpVotes,37083,0,8641,5554,45196,7290
0,125,UpVotes,37083,5,8641,5554,45558,7290
1,125,UpVotes,37083,1,8641,5554,45634,7290
0,125,UpVotes,37083,3,8641,5554,45635,7290
0,125,UpVotes,37083,2,8641,5554,45753,7290
2,125,UpVotes,37083,7,8641,5554,45764,7290
0,125,UpVotes,37083,3,8641,5554,45771,7290
1,125,UpVotes,37083,5,8641,5554,45815,7290
0,125,UpVotes,37083,0,8641,5554,46147,7290
0,125,UpVotes,37083,0,8641,5554,46148,7290
2,125,UpVotes,37083,16,8641,5554,46212,7290
0,125,UpVotes,37083,22,8641,5554,46418,7290
0,125,UpVotes,37083,2,8641,5554,46546,7290
0,125,UpVotes,37083,1,8641,5554,46718,7290
0,125,UpVotes,37083,0,8641,5554,46724,7290
0,125,UpVotes,37083,0,8641,5554,46725,7290
0,125,UpVotes,37083,0,8641,5554,46726,7290
0,125,UpVotes,37083,0,8641,5554,46727,7290
0,125,UpVotes,37083,0,8641,5554,46732,7290
0,125,UpVotes,37083,0,8641,5554,46787,7290
0,125,UpVotes,37083,1,8641,5554,46834,7290
8,125,UpVotes,37083,7,8641,5554,46896,7290
0,125,UpVotes,37083,4,8641,5554,47062,7290
0,125,UpVotes,37083,1,8641,5554,47829,7290
0,125,UpVotes,37083,0,8641,5554,47985,7290
0,125,UpVotes,37083,0,8641,5554,47986,7290
1,125,UpVotes,37083,2,8641,5554,47992,7290
0,125,UpVotes,37083,0,8641,5554,48002,7290
0,125,UpVotes,37083,0,8641,5554,48003,7290
0,125,UpVotes,37083,9,8641,5554,48137,7290
0,125,UpVotes,37083,2,8641,5554,48303,7290
2,125,UpVotes,37083,4,8641,5554,48568,7290
1,125,UpVotes,37083,5,8641,5554,48598,7290
3,125,UpVotes,37083,7,8641,5554,48637,7290
2,125,UpVotes,37083,8,8641,5554,48822,7290
0,125,UpVotes,37083,5,8641,5554,49091,7290
0,125,UpVotes,37083,2,8641,5554,49173,7290
0,125,UpVotes,37083,1,8641,5554,49560,7290
0,125,UpVotes,37083,7,8641,5554,49668,7290
6,125,UpVotes,37083,5,8641,5554,49701,7290
2,125,UpVotes,37083,6,8641,5554,49778,7290
0,125,UpVotes,37083,5,8641,5554,50014,7290
0,125,UpVotes,37083,1,8641,5554,50033,7290
0,125,UpVotes,37083,2,8641,5554,50134,7290
0,125,UpVotes,37083,0,8641,5554,50291,7290
0,125,UpVotes,37083,0,8641,5554,50292,7290
0,125,UpVotes,37083,0,8641,5554,50293,7290
0,125,UpVotes,37083,0,8641,5554,50294,7290
0,125,UpVotes,37083,0,8641,5554,50296,7290
0,125,UpVotes,37083,0,8641,5554,50297,7290
2,125,UpVotes,37083,7,8641,5554,50453,7290
6,125,UpVotes,37083,2,8641,5554,50705,7290
7,125,UpVotes,37083,3,8641,5554,50827,7290
2,125,UpVotes,37083,4,8641,5554,50906,7290
0,125,UpVotes,37083,2,8641,5554,51491,7290
0,125,UpVotes,37083,2,8641,5554,51507,7290
3,125,UpVotes,37083,24,8641,5554,51823,7290
1,125,UpVotes,37083,1,8641,5554,51845,7290
0,125,UpVotes,37083,3,8641,5554,51878,7290
4,125,UpVotes,37083,10,8641,5554,51919,7290
1,125,UpVotes,37083,5,8641,5554,52007,7290
5,125,UpVotes,37083,14,8641,5554,52107,7290
2,125,UpVotes,37083,6,8641,5554,52117,7290
0,125,UpVotes,37083,1,8641,5554,52125,7290
0,125,UpVotes,37083,3,8641,5554,52135,7290
1,125,UpVotes,37083,4,8641,5554,52221,7290
0,125,UpVotes,37083,3,8641,5554,52337,7290
0,125,UpVotes,37083,3,8641,5554,52356,7290
7,125,UpVotes,37083,1,8641,5554,52405,7290
0,125,UpVotes,37083,5,8641,5554,52515,7290
0,125,UpVotes,37083,1,8641,5554,53076,7290
7,125,UpVotes,37083,3,8641,5554,54615,7290
5,125,UpVotes,37083,4,8641,5554,54661,7290
0,125,UpVotes,37083,5,8641,5554,54796,7290
8,125,UpVotes,37083,0,8641,5554,55352,7290
9,125,UpVotes,37083,6,8641,5554,55399,7290
0,125,UpVotes,37083,0,8641,5554,55902,7290
0,125,UpVotes,37083,0,8641,5554,55971,7290
1,125,UpVotes,37083,1,8641,5554,55991,7290
0,125,UpVotes,37083,2,8641,5554,56621,7290
3,125,UpVotes,37083,2,8641,5554,56656,7290
1,125,UpVotes,37083,0,8641,5554,56772,7290
2,125,UpVotes,37083,8,8641,5554,56994,7290
2,125,UpVotes,37083,2,8641,5554,57926,7290
5,125,UpVotes,37083,7,8641,5554,58224,7290
4,125,UpVotes,37083,7,8641,5554,58712,7290
7,125,UpVotes,37083,1,8641,5554,58720,7290
0,125,UpVotes,37083,3,8641,5554,58908,7290
3,125,UpVotes,37083,19,8641,5554,59048,7290
0,125,UpVotes,37083,1,8641,5554,59050,7290
0,125,UpVotes,37083,6,8641,5554,59244,7290
2,125,UpVotes,37083,1,8641,5554,59398,7290
6,125,UpVotes,37083,4,8641,5554,59402,7290
0,125,UpVotes,37083,1,8641,5554,59662,7290
2,125,UpVotes,37083,1,8641,5554,59677,7290
0,125,UpVotes,37083,3,8641,5554,59785,7290
0,125,UpVotes,37083,3,8641,5554,59787,7290
0,125,UpVotes,37083,1,8641,5554,59794,7290
0,125,UpVotes,37083,3,8641,5554,59847,7290
2,125,UpVotes,37083,6,8641,5554,60253,7290
0,125,UpVotes,37083,3,8641,5554,60691,7290
3,125,UpVotes,37083,1,8641,5554,60696,7290
0,125,UpVotes,37083,8,8641,5554,60869,7290
0,125,UpVotes,37083,0,8641,5554,61112,7290
0,125,UpVotes,37083,0,8641,5554,61113,7290
0,125,UpVotes,37083,0,8641,5554,61119,7290
0,125,UpVotes,37083,0,8641,5554,61120,7290
1,125,UpVotes,37083,1,8641,5554,61302,7290
0,125,UpVotes,37083,1,8641,5554,61443,7290
0,125,UpVotes,37083,1,8641,5554,61459,7290
0,125,UpVotes,37083,0,8641,5554,61832,7290
0,125,UpVotes,37083,0,8641,5554,61833,7290
0,125,UpVotes,37083,0,8641,5554,61880,7290
0,125,UpVotes,37083,0,8641,5554,61881,7290
0,125,UpVotes,37083,4,8641,5554,62031,7290
1,125,UpVotes,37083,3,8641,5554,62212,7290
0,125,UpVotes,37083,0,8641,5554,62232,7290
0,125,UpVotes,37083,0,8641,5554,62233,7290
0,125,UpVotes,37083,5,8641,5554,62514,7290
9,125,UpVotes,37083,6,8641,5554,62564,7290
4,125,UpVotes,37083,6,8641,5554,62692,7290
8,125,UpVotes,37083,5,8641,5554,62855,7290
0,125,UpVotes,37083,1,8641,5554,62959,7290
0,125,UpVotes,37083,0,8641,5554,62977,7290
0,125,UpVotes,37083,0,8641,5554,62978,7290
0,125,UpVotes,37083,0,8641,5554,62979,7290
0,125,UpVotes,37083,0,8641,5554,62980,7290
0,125,UpVotes,37083,0,8641,5554,63089,7290
0,125,UpVotes,37083,0,8641,5554,63090,7290
8,125,UpVotes,37083,4,8641,5554,63247,7290
0,125,UpVotes,37083,0,8641,5554,63264,7290
0,125,UpVotes,37083,0,8641,5554,63265,7290
3,125,UpVotes,37083,5,8641,5554,63387,7290
0,125,UpVotes,37083,12,8641,5554,63391,7290
1,125,UpVotes,37083,12,8641,5554,63392,7290
2,125,UpVotes,37083,5,8641,5554,63495,7290
0,125,UpVotes,37083,0,8641,5554,63567,7290
6,125,UpVotes,37083,9,8641,5554,63602,7290
3,125,UpVotes,37083,6,8641,5554,63858,7290
0,125,UpVotes,37083,2,8641,5554,63951,7290
0,125,UpVotes,37083,6,8641,5554,64275,7290
4,125,UpVotes,37083,2,8641,5554,64607,7290
3,125,UpVotes,37083,2,8641,5554,64883,7290
0,125,UpVotes,37083,0,8641,5554,64994,7290
0,125,UpVotes,37083,0,8641,5554,64995,7290
0,125,UpVotes,37083,0,8641,5554,65075,7290
0,125,UpVotes,37083,0,8641,5554,65076,7290
0,125,UpVotes,37083,3,8641,5554,65077,7290
0,125,UpVotes,37083,0,8641,5554,65209,7290
3,125,UpVotes,37083,2,8641,5554,65284,7290
0,125,UpVotes,37083,0,8641,5554,65319,7290
0,125,UpVotes,37083,0,8641,5554,65325,7290
0,125,UpVotes,37083,0,8641,5554,65327,7290
3,125,UpVotes,37083,8,8641,5554,65445,7290
0,125,UpVotes,37083,2,8641,5554,65522,7290
6,125,UpVotes,37083,3,8641,5554,65819,7290
1,125,UpVotes,37083,1,8641,5554,65833,7290
2,125,UpVotes,37083,27,8641,5554,65864,7290
1,125,UpVotes,37083,5,8641,5554,66258,7290
1,125,UpVotes,37083,2,8641,5554,66261,7290
0,125,UpVotes,37083,0,8641,5554,66318,7290
0,125,UpVotes,37083,0,8641,5554,66319,7290
0,125,UpVotes,37083,0,8641,5554,66320,7290
0,125,UpVotes,37083,0,8641,5554,66321,7290
0,125,UpVotes,37083,0,8641,5554,66322,7290
0,125,UpVotes,37083,0,8641,5554,66323,7290
2,125,UpVotes,37083,3,8641,5554,66391,7290
0,125,UpVotes,37083,0,8641,5554,66400,7290
3,125,UpVotes,37083,6,8641,5554,66434,7290
1,125,UpVotes,37083,6,8641,5554,66536,7290
0,125,UpVotes,37083,0,8641,5554,66840,7290
0,125,UpVotes,37083,0,8641,5554,66841,7290
0,125,UpVotes,37083,6,8641,5554,66855,7290
0,125,UpVotes,37083,5,8641,5554,66958,7290
0,125,UpVotes,37083,7,8641,5554,66971,7290
0,125,UpVotes,37083,0,8641,5554,67079,7290
0,125,UpVotes,37083,0,8641,5554,67080,7290
0,125,UpVotes,37083,3,8641,5554,67085,7290
0,125,UpVotes,37083,0,8641,5554,67117,7290
0,125,UpVotes,37083,0,8641,5554,67118,7290
0,125,UpVotes,37083,0,8641,5554,67216,7290
0,125,UpVotes,37083,0,8641,5554,67217,7290
2,125,UpVotes,37083,4,8641,5554,67423,7290
0,125,UpVotes,37083,0,8641,5554,67587,7290
0,125,UpVotes,37083,0,8641,5554,67588,7290
0,125,UpVotes,37083,0,8641,5554,67589,7290
0,125,UpVotes,37083,0,8641,5554,67590,7290
0,125,UpVotes,37083,0,8641,5554,67693,7290
0,125,UpVotes,37083,0,8641,5554,67694,7290
0,125,UpVotes,37083,0,8641,5554,67695,7290
0,125,UpVotes,37083,0,8641,5554,67696,7290
0,125,UpVotes,37083,0,8641,5554,67697,7290
0,125,UpVotes,37083,0,8641,5554,67698,7290
0,125,UpVotes,37083,2,8641,5554,67887,7290
1,125,UpVotes,37083,4,8641,5554,68015,7290
2,125,UpVotes,37083,6,8641,5554,68180,7290
1,125,UpVotes,37083,4,8641,5554,68297,7290
2,125,UpVotes,37083,8,8641,5554,68625,7290
1,125,UpVotes,37083,2,8641,5554,68628,7290
4,125,UpVotes,37083,5,8641,5554,69667,7290
0,125,UpVotes,37083,0,8641,5554,69993,7290
0,125,UpVotes,37083,0,8641,5554,69994,7290
0,125,UpVotes,37083,2,8641,5554,70025,7290
0,125,UpVotes,37083,3,8641,5554,70091,7290
1,125,UpVotes,37083,3,8641,5554,70145,7290
0,125,UpVotes,37083,0,8641,5554,70194,7290
0,125,UpVotes,37083,0,8641,5554,70195,7290
1,125,UpVotes,37083,13,8641,5554,70555,7290
1,125,UpVotes,37083,10,8641,5554,70700,7290
9,125,UpVotes,37083,6,8641,5554,70856,7290
0,125,UpVotes,37083,5,8641,5554,71071,7290
0,125,UpVotes,37083,0,8641,5554,71180,7290
0,125,UpVotes,37083,0,8641,5554,71181,7290
0,125,UpVotes,37083,0,8641,5554,71182,7290
0,125,UpVotes,37083,0,8641,5554,71183,7290
6,125,UpVotes,37083,10,8641,5554,71262,7290
0,125,UpVotes,37083,6,8641,5554,71441,7290
0,125,UpVotes,37083,1,8641,5554,71665,7290
0,125,UpVotes,37083,4,8641,5554,71840,7290
0,125,UpVotes,37083,0,8641,5554,71875,7290
0,125,UpVotes,37083,0,8641,5554,71876,7290
2,125,UpVotes,37083,3,8641,5554,72463,7290
3,125,UpVotes,37083,2,8641,5554,72471,7290
5,125,UpVotes,37083,2,8641,5554,72916,7290
0,125,UpVotes,37083,0,8641,5554,72983,7290
0,125,UpVotes,37083,0,8641,5554,72984,7290
1,125,UpVotes,37083,2,8641,5554,73003,7290
1,125,UpVotes,37083,2,8641,5554,73024,7290
1,125,UpVotes,37083,1,8641,5554,73189,7290
0,125,UpVotes,37083,5,8641,5554,73340,7290
0,125,UpVotes,37083,1,8641,5554,73424,7290
4,125,UpVotes,37083,2,8641,5554,73628,7290
6,125,UpVotes,37083,6,8641,5554,73734,7290
0,125,UpVotes,37083,1,8641,5554,74266,7290
11,125,UpVotes,37083,5,8641,5554,74438,7290
4,125,UpVotes,37083,6,8641,5554,76153,7290
0,125,UpVotes,37083,2,8641,5554,76162,7290
2,125,UpVotes,37083,1,8641,5554,76173,7290
3,125,UpVotes,37083,1,8641,5554,76184,7290
0,125,UpVotes,37083,0,8641,5554,76603,7290
0,125,UpVotes,37083,0,8641,5554,76604,7290
0,125,UpVotes,37083,0,8641,5554,76631,7290
0,125,UpVotes,37083,0,8641,5554,76632,7290
7,125,UpVotes,37083,9,8641,5554,76684,7290
0,125,UpVotes,37083,2,8641,5554,77321,7290
0,125,UpVotes,37083,0,8641,5554,77454,7290
0,125,UpVotes,37083,0,8641,5554,77455,7290
1,125,UpVotes,37083,4,8641,5554,77633,7290
3,125,UpVotes,37083,2,8641,5554,77703,7290
0,125,UpVotes,37083,3,8641,5554,77741,7290
10,125,UpVotes,37083,13,8641,5554,78264,7290
1,125,UpVotes,37083,0,8641,5554,78342,7290
1,125,UpVotes,37083,1,8641,5554,78363,7290
6,125,UpVotes,37083,12,8641,5554,78366,7290
0,125,UpVotes,37083,7,8641,5554,78665,7290
0,125,UpVotes,37083,4,8641,5554,78812,7290
10,125,UpVotes,37083,28,8641,5554,78830,7290
